,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted
2020-06-30,1924.00000,1553.00000,371.00000,52.00000,155.00000,1.00000,317.00000,54.00000,-55.00000,-1.00000,-31.00000,30.00000,30.00000,,27.00000,195.00000,54.00000,135.30000,136.10000,0.20000,0.20000
2020-03-31,2241.00000,1664.00000,577.00000,61.00000,160.00000,-4.00000,209.00000,368.00000,-52.00000,316.00000,56.00000,260.00000,260.00000,,258.00000,507.00000,368.00000,136.00000,136.50000,1.90000,1.89000
2019-12-31,2205.00000,1708.00000,497.00000,60.00000,176.00000,,432.00000,65.00000,-56.00000,9.00000,-18.00000,27.00000,27.00000,,26.00000,214.00000,65.00000,137.40000,138.50000,0.20000,0.21000
2019-09-30,2325.00000,1751.00000,574.00000,59.00000,163.00000,-3.00000,207.00000,367.00000,-54.00000,313.00000,46.00000,267.00000,267.00000,,266.00000,518.00000,367.00000,136.80000,137.80000,1.95000,1.93000
2019-06-30,2363.00000,1774.00000,589.00000,57.00000,165.00000,,219.00000,370.00000,-54.00000,316.00000,57.00000,259.00000,259.00000,,258.00000,526.00000,370.00000,137.80000,139.10000,1.87000,1.85000
2019-03-31,2380.00000,1806.00000,574.00000,58.00000,187.00000,,256.00000,318.00000,-54.00000,264.00000,55.00000,209.00000,209.00000,,209.00000,473.00000,318.00000,139.00000,140.10000,1.50000,1.49000
2018-12-31,2376.00000,1910.00000,466.00000,59.00000,167.00000,,281.00000,185.00000,-114.00000,71.00000,36.00000,35.00000,35.00000,,34.00000,338.00000,185.00000,141.20000,142.90000,0.27000,0.28000
2018-09-30,2547.00000,1819.00000,728.00000,60.00000,175.00000,,205.00000,523.00000,-64.00000,459.00000,46.00000,413.00000,413.00000,,412.00000,674.00000,523.00000,140.60000,142.40000,2.93000,2.89000
2018-06-30,2621.00000,1917.00000,704.00000,60.00000,189.00000,,223.00000,481.00000,-51.00000,430.00000,84.00000,346.00000,346.00000,,344.00000,629.00000,481.00000,141.90000,144.00000,2.42000,2.39000
2018-03-31,2607.00000,2026.00000,581.00000,56.00000,190.00000,,218.00000,363.00000,-13.00000,350.00000,60.00000,290.00000,290.00000,,290.00000,515.00000,363.00000,142.80000,144.80000,2.03000,2.00000
2017-12-31,2362.00000,1905.00000,457.00000,53.00000,189.00000,,205.00000,252.00000,-66.00000,186.00000,-305.00000,491.00000,491.00000,,491.00000,399.00000,252.00000,144.80000,146.10000,3.41000,3.36000
2017-09-30,2465.00000,1794.00000,671.00000,59.00000,180.00000,,211.00000,460.00000,-57.00000,403.00000,79.00000,324.00000,324.00000,,323.00000,608.00000,460.00000,144.30000,145.50000,2.24000,2.22000
2017-06-30,2419.00000,1789.00000,630.00000,58.00000,181.00000,,209.00000,421.00000,-62.00000,359.00000,65.00000,294.00000,294.00000,,292.00000,568.00000,421.00000,145.30000,146.40000,2.01000,2.00000
2017-03-31,2303.00000,1698.00000,605.00000,57.00000,179.00000,,208.00000,397.00000,-56.00000,341.00000,62.00000,279.00000,279.00000,,278.00000,542.00000,397.00000,146.20000,147.20000,1.90000,1.89000
2016-12-31,2188.00000,1691.00000,497.00000,60.00000,169.00000,,239.00000,258.00000,-145.00000,113.00000,-5.00000,118.00000,118.00000,,116.00000,402.00000,258.00000,147.30000,148.40000,0.80000,0.79000
2016-09-30,2287.00000,1666.00000,621.00000,54.00000,181.00000,,265.00000,356.00000,-67.00000,289.00000,56.00000,233.00000,233.00000,,232.00000,501.00000,356.00000,147.20000,148.20000,1.57000,1.56000
2016-06-30,2297.00000,1692.00000,605.00000,55.00000,174.00000,,229.00000,376.00000,-52.00000,324.00000,67.00000,257.00000,257.00000,,255.00000,520.00000,376.00000,147.80000,148.90000,1.73000,1.71000
2016-03-31,2236.00000,1602.00000,634.00000,54.00000,183.00000,,235.00000,399.00000,-76.00000,323.00000,72.00000,251.00000,251.00000,,251.00000,546.00000,399.00000,147.80000,148.80000,1.70000,1.69000
2015-12-31,2225.00000,1716.00000,509.00000,70.00000,214.00000,,337.00000,172.00000,-55.00000,117.00000,-8.00000,125.00000,125.00000,,124.00000,314.00000,172.00000,148.60000,149.80000,0.83000,0.83000
2015-09-30,2447.00000,1752.00000,695.00000,59.00000,183.00000,,263.00000,432.00000,-79.00000,353.00000,95.00000,258.00000,258.00000,,256.00000,574.00000,432.00000,148.60000,149.80000,1.73000,1.71000
2015-06-30,2533.00000,1813.00000,720.00000,57.00000,194.00000,,251.00000,469.00000,-66.00000,403.00000,104.00000,299.00000,299.00000,,297.00000,611.00000,469.00000,148.60000,149.80000,2.00000,1.98000
2015-03-31,2443.00000,1787.00000,656.00000,56.00000,180.00000,,345.00000,311.00000,-55.00000,256.00000,84.00000,172.00000,172.00000,,171.00000,456.00000,311.00000,148.70000,149.70000,1.15000,1.14000
2014-12-31,2349.00000,2016.00000,333.00000,62.00000,244.00000,,306.00000,27.00000,-56.00000,-29.00000,-46.00000,17.00000,17.00000,,16.00000,149.00000,27.00000,149.50000,151.10000,0.12000,0.13000
2014-09-30,2413.00000,1777.00000,636.00000,56.00000,171.00000,,298.00000,338.00000,-40.00000,298.00000,86.00000,212.00000,212.00000,0.00000,210.00000,449.00000,338.00000,148.70000,150.30000,1.41000,1.39000
2014-06-30,2460.00000,1803.00000,657.00000,56.00000,172.00000,,221.00000,436.00000,-37.00000,399.00000,107.00000,292.00000,292.00000,2.00000,292.00000,546.00000,436.00000,149.50000,151.30000,1.96000,1.93000
2014-03-31,2305.00000,1710.00000,595.00000,53.00000,168.00000,,234.00000,361.00000,-39.00000,322.00000,88.00000,234.00000,234.00000,,233.00000,468.00000,361.00000,151.40000,153.00000,1.54000,1.52000
2013-12-31,2265.00000,1471.00000,794.00000,45.00000,135.00000,,232.00000,562.00000,-44.00000,518.00000,169.00000,349.00000,349.00000,,346.00000,669.00000,562.00000,154.00000,156.50000,2.26000,2.21000
2013-09-30,2338.00000,1649.00000,689.00000,48.00000,159.00000,,210.00000,479.00000,-45.00000,434.00000,125.00000,309.00000,309.00000,0.00000,308.00000,587.00000,479.00000,154.00000,156.40000,2.00000,1.97000
2013-06-30,2440.00000,1763.00000,677.00000,51.00000,180.00000,,249.00000,428.00000,-46.00000,382.00000,116.00000,266.00000,266.00000,,264.00000,536.00000,428.00000,154.40000,156.70000,1.71000,1.69000
2013-03-31,2307.00000,1691.00000,616.00000,49.00000,171.00000,,223.00000,393.00000,-48.00000,345.00000,97.00000,248.00000,248.00000,,247.00000,503.00000,393.00000,154.40000,156.70000,1.60000,1.57000
2012-12-31,2169.00000,1844.00000,325.00000,62.00000,224.00000,,369.00000,-44.00000,-42.00000,-86.00000,-34.00000,-52.00000,-52.00000,,-54.00000,64.00000,-44.00000,145.50000,149.10000,-0.46000,-0.45000
2012-09-30,2259.00000,1734.00000,525.00000,52.00000,173.00000,,262.00000,263.00000,-42.00000,221.00000,64.00000,157.00000,157.00000,0.00000,154.00000,375.00000,263.00000,152.90000,156.40000,1.01000,0.99000
2012-06-30,1853.00000,1372.00000,481.00000,43.00000,121.00000,,164.00000,317.00000,-48.00000,269.00000,91.00000,178.00000,178.00000,2.00000,179.00000,388.00000,317.00000,138.10000,141.20000,1.30000,1.27000
2012-03-31,1821.00000,1390.00000,431.00000,41.00000,126.00000,,167.00000,264.00000,-19.00000,245.00000,85.00000,160.00000,160.00000,-1.00000,158.00000,333.00000,264.00000,137.30000,140.70000,1.15000,1.12000
2011-12-31,1723.00000,1519.00000,204.00000,44.00000,141.00000,,185.00000,19.00000,-13.00000,6.00000,-7.00000,13.00000,13.00000,,12.00000,88.00000,19.00000,139.70000,143.10000,0.13000,0.13000
2011-09-30,1812.00000,1379.00000,433.00000,41.00000,114.00000,,162.00000,271.00000,-17.00000,254.00000,80.00000,174.00000,174.00000,,174.00000,340.00000,271.00000,139.10000,142.40000,1.25000,1.22000
2011-06-30,1885.00000,1411.00000,474.00000,38.00000,118.00000,,141.00000,333.00000,-13.00000,320.00000,101.00000,219.00000,219.00000,1.00000,220.00000,400.00000,333.00000,141.40000,145.00000,1.55000,1.51000
2011-03-31,1758.00000,1300.00000,458.00000,36.00000,108.00000,,144.00000,314.00000,-13.00000,301.00000,100.00000,201.00000,201.00000,39.00000,240.00000,382.00000,314.00000,141.40000,144.60000,1.70000,1.66000
2010-12-31,1463.00000,1127.00000,336.00000,44.00000,123.00000,,193.00000,143.00000,-138.00000,5.00000,-5.00000,10.00000,10.00000,-2.00000,6.00000,211.00000,143.00000,144.20000,147.80000,0.04000,0.02500
2010-09-30,1507.00000,1085.00000,422.00000,42.00000,114.00000,,156.00000,266.00000,-22.00000,244.00000,82.00000,162.00000,162.00000,8.00000,170.00000,339.00000,266.00000,143.80000,146.60000,1.19000,1.16000
2010-06-30,1502.00000,1118.00000,384.00000,33.00000,102.00000,,138.00000,246.00000,-32.00000,214.00000,73.00000,141.00000,141.00000,7.00000,148.00000,316.00000,246.00000,144.60000,147.00000,1.02500,1.01000
2010-03-31,1370.00000,1053.00000,317.00000,33.00000,95.00000,,128.00000,189.00000,-32.00000,157.00000,52.00000,105.00000,105.00000,-4.00000,101.00000,258.00000,189.00000,144.40000,146.60000,0.69500,0.68500
2009-12-31,677.00000,412.00000,265.00000,23.00000,71.00000,,267.00000,-2.00000,-22.00000,-24.00000,-10.00000,-14.00000,-14.00000,,-32.00000,69.00000,-2.00000,145.00000,146.80000,-0.22000,-0.22000
2009-09-30,1337.00000,1009.00000,328.00000,33.00000,104.00000,,137.00000,191.00000,-21.00000,170.00000,69.00000,101.00000,101.00000,,101.00000,260.00000,191.00000,145.20000,147.00000,0.70000,0.69000
2009-06-30,1253.00000,993.00000,260.00000,34.00000,98.00000,,129.00000,131.00000,-25.00000,106.00000,41.00000,65.00000,65.00000,,65.00000,198.00000,131.00000,145.00000,146.20000,0.44500,0.44500
2009-03-31,1129.00000,950.00000,179.00000,34.00000,94.00000,,154.00000,25.00000,-23.00000,2.00000,,2.00000,2.00000,,2.00000,92.00000,25.00000,145.00000,145.80000,0.01500,0.01500
