,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2017-09-30,1.94860,,,79.49150,-10.37910,-10.37910,-10.08190,-5.86760,0.14550,4.53170,19.86000,-1.23420,-2.24530,-0.85370,-1.23420,,0.28600,0.27470
2017-06-30,1.87380,,,78.88790,-18.50280,-18.50280,-18.22280,-11.87860,0.13580,4.44130,20.26420,-2.31620,-4.48850,-1.61300,-2.31620,3.93400,0.231,0.2074
2017-03-31,1.82670,,,79.42890,-14.42260,-14.42260,-14.08360,-10.91930,0.12940,4.91260,18.32040,-2.04560,-4.29160,-1.41310,-2.04560,,0.3234,0.3029
2016-12-31,3.26590,,,81.93600,-1.77220,-1.77220,-0.99860,-1.14030,0.13750,4.39140,20.49450,-0.21430,-0.22570,-0.15680,-0.21430,3.56100,0.2125,0.1995
2016-09-30,3.36430,,,83.50570,-3.74890,-3.74890,-2.83360,-1.92780,0.13050,6.10550,14.74090,-0.33770,-0.35720,-0.25160,-0.33770,,0.13030,0.12090
2016-06-30,3.29190,,,83.44200,-8.92710,-8.92720,-8.22730,-3.68530,0.12880,6.00530,14.98680,-0.64260,-0.66140,-0.47450,-0.64260,3.38420,0.2255,0.1276
2016-03-31,3.44730,,,83.24260,-4.18430,-4.18430,-3.54670,-0.90890,0.12460,6.14830,14.63830,-0.15170,-0.15670,-0.11330,-0.15170,,0.1646,0.1418
2015-12-31,3.74060,,,83.16140,3.06910,3.06910,2.97160,4.61690,0.11980,4.36550,20.61600,0.71880,0.74470,0.55310,0.71880,3.31760,0.1804,0.1666
2015-09-30,1.37830,,,83.87380,6.95130,6.95130,6.39650,4.99110,0.24590,6.61350,13.60850,2.35300,2.68230,1.22710,2.35300,1.15700,0.09900,0.05670
2015-06-30,3.29190,,,83.38850,-3.28070,-3.28070,-2.74810,-1.27550,0.09260,4.32130,20.82710,-0.16000,-0.16470,-0.11820,-0.16000,,0.1443,0.0489
2015-03-31,,,,83.95960,-1.78410,-1.78410,-3.30500,-0.77180,,,,,,,,,0.2344,0.2049
2014-12-31,,,,83.70740,5.43350,5.43350,4.32170,6.60860,,,,,,,,,0.237,0.1768
2014-09-30,,,,82.55940,3.08590,3.08590,1.87270,5.27520,,,,,,,,,0.06640,0.03080
2014-06-30,,,,,,,,,,,,,,,,,0,0
2013-06-30,,,,,,,,,,,,,,,,,0,0
