Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2018-09-30,0.5257,1.6365,35.5695,25.5278,0.0114,3.4541,3.9048,0.3249,1.4456,42.3807,1.427,1.427
2018-06-30,0.5155,1.5712,33.7377,22.7098,0.0112,2.944,3.2606,0.2824,1.2481,42.4966,-0.1538,-0.1538
2018-03-31,0.5247,1.576,30.8191,21.7679,0.0114,2.9647,3.2678,0.2781,1.2297,42.2476,3.0888,3.0888
2017-12-31,0.5196,1.5777,21.4917,26.8237,0.011,3.4156,3.7496,0.3198,1.441,42.5379,0.0398,0.0398
2017-09-30,0.536,1.6086,32.0888,19.5486,0.0109,2.538,2.7795,0.2377,1.032,41.9703,1.922,1.922
2017-06-30,0.5368,1.6213,37.5415,25.1384,0.0112,3.2679,3.5638,0.3053,1.3245,41.5048,-0.8419,-0.8419
2017-03-31,0.5588,1.7351,36.2956,24.1709,0.0111,3.2347,3.5512,0.2934,1.2474,40.5243,2.5911,2.5911
2016-12-31,0.5599,1.7549,36.396,23.449,0.0108,3.0146,3.3267,0.2748,1.1642,39.9706,0.9467,0.9467
2016-09-30,0.5554,1.8607,38.3543,24.36,0.0111,3.1522,3.4167,0.2911,1.2324,40.5976,-0.4718,-0.4718
2016-06-30,0.5462,1.797,38.989,24.5305,0.0112,3.1339,3.3992,0.295,1.2479,40.1429,-1.4283,-1.4283
2016-03-31,0.5345,1.6906,38.2823,24.0893,0.0114,3.1607,3.4721,0.2982,1.2932,39.1071,1.1507,1.1507
2015-12-31,0.5072,1.5321,39.2966,25.0687,0.0116,3.2753,3.6362,0.3146,1.4292,38.0766,-0.7597,-0.7597
2015-09-30,0.4884,1.4087,41.4368,25.7085,0.0121,3.4862,3.8524,0.3416,1.5773,37.9845,3.6469,3.6469
2015-06-30,0.4853,1.3778,40.6747,25.5162,0.0122,3.4231,3.8306,0.3363,1.562,37.0588,-0.3141,-0.3141
2015-03-31,0.4911,1.3739,39.492,26.4199,0.0119,3.5031,3.8898,0.3386,1.5764,36.7938,0.4796,0.4796
2014-12-31,0.4982,1.3357,39.6555,25.6799,0.0124,3.4881,3.9787,0.3433,1.5688,35.8316,0.5308,0.5308
2014-09-30,0.5022,1.3526,41.2425,25.9439,0.0127,3.6397,4.1928,0.3638,1.6201,35.0891,2.8358,2.8358
2014-06-30,0.4804,1.2654,41.5128,26.0156,0.013,3.5541,4.1109,0.3619,1.6559,34.5815,-0.6051,-0.6051
2014-03-31,0.4651,1.1927,41.1429,27.6207,0.0131,3.8138,4.5114,0.3928,1.8415,33.5128,0.5307,0.5307
2013-12-31,0.4722,1.2098,40.4739,26.4457,0.0133,3.692,4.4438,0.375,1.7632,32.5286,2.701,2.701
2013-09-30,0.4725,1.2147,40.6852,26.0599,0.0137,3.708,4.4583,0.3819,1.7758,32.0101,3.9234,3.9234
2013-06-30,0.4297,1.1012,40.8714,25.4367,0.0144,3.7439,4.5676,0.3893,1.953,30.8888,2.4004,2.4004
2013-03-31,0.4358,1.1438,38.1238,24.6058,0.0139,3.5038,4.1922,0.3633,1.8026,30.8947,1.7067,1.7067
2012-12-31,0.4449,1.1614,35.895,24.1438,0.0141,3.6274,4.3931,0.3723,1.8502,30.175,1.5677,1.5677
2012-09-30,0.456,1.1711,38.2734,24.0393,0.0143,3.4985,4.2511,0.3659,1.7535,29.5029,2.7825,2.7825
2012-06-30,0.4554,1.2113,36.3898,22.5922,0.0146,3.4274,4.2601,0.3533,1.7203,28.3254,3.6091,3.6091
2012-03-31,0.4691,1.2306,33.8476,20.4776,0.0147,3.206,4.0352,0.3239,1.5618,27.6995,2.9797,2.9797
2011-12-31,0.4694,1.2312,32.6259,20.9426,0.0141,3.2114,4.0785,0.3184,1.5664,26.9233,-4.5373,-4.5373
2011-09-30,0.4889,1.3213,34.4615,21.5468,0.0137,3.2441,4.124,0.3174,1.5202,26.4109,1.7475,1.7475
2011-06-30,0.5088,1.4266,32.7421,20.0992,0.0147,3.227,4.2005,0.3232,1.4502,26.1295,2.1296,2.1296
2011-03-31,0.5241,1.5069,29.7257,19.7031,0.0146,3.0997,4.0969,0.3064,1.3451,25.4567,3.2272,3.2272
2010-12-31,0.5511,1.6607,27.9114,17.4656,0.0147,2.9304,4.0042,0.2776,1.2262,24.303,-0.7571,-0.7571
2010-09-30,0.5659,1.7086,29.6976,18.0733,0.0143,2.9443,3.9443,0.2806,1.188,23.8665,1.1201,1.1201
2010-06-30,0.6039,1.8967,26.7682,16.5355,0.0142,2.7976,3.8218,0.2566,1.0262,23.2057,1.5041,1.5041
2010-03-31,0.6285,2.0838,24.8232,14.7165,0.0132,2.388,3.3889,0.2125,0.8175,22.697,1.6996,1.6996
2009-12-31,0.6406,2.1234,23.6072,2.3476,0.0135,2.8458,4.1602,0.2423,0.9468,22.0829,0.9061,0.9061
2009-09-30,0.6244,1.9011,28.5601,16.1235,0.0133,3.4068,3.7171,0.2699,0.9662,27.5526,1.4,1.4
2009-06-30,0.654,2.3471,27.1167,14.781,0.0136,3.6146,4.068,0.253,0.9262,26.0022,0.2281,0.2281
2009-03-31,0.7007,3.0146,28.1973,14.4845,0.0128,4.0835,4.4392,0.2402,0.8636,25.1225,3.7369,3.7369
