Date,long-term-debt-capital-quarterly,debt-equity-ratio-quarterly,pre-tax-profit-margin-quarterly,net-profit-margin-quarterly,asset-turnover-quarterly,roe-quarterly,return-on-tangible-equity-quarterly,roa-quarterly,roi-quarterly,book-value-per-share-quarterly,operating-cash-flow-per-share-quarterly,free-cash-flow-per-share-quarterly
2015-12-31,0.4991,1.1007,49.6335,32.8796,0.0135,4.5051,5.175,0.4644,2.0676,20.2145,1.1094,1.0134
2015-09-30,0.4947,1.2967,35.3224,24.8285,0.0103,2.6227,3.0066,0.2685,1.214,19.9362,0.7157,0.6391
2015-06-30,0.4637,1.1372,30.5719,21.1877,0.0096,2.1598,2.501,0.2181,1.0597,19.3049,0.5543,0.5243
2015-03-31,0.4691,0.9852,34.446,24.3608,0.01,2.4772,2.8459,0.257,1.205,19.5096,0.6144,0.5546
2014-12-31,0.4886,1.064,36.1865,24.5651,0.0104,2.6859,3.1109,0.2776,1.2569,19.0098,0.6078,0.5332
2014-09-30,0.4814,1.1147,34.3195,24.2604,0.0101,2.4093,2.8155,0.2534,1.1417,18.511,0.7173,0.5731
2014-06-30,0.4738,1.113,38.8462,26.4103,0.0118,3.0966,3.615,0.3312,1.4897,18.3638,0.7413,0.724
2014-03-31,0.4304,0.9565,31.5562,22.2623,0.0107,2.3066,2.7848,0.246,1.2224,17.5372,0.3963,0.3264
2013-12-31,0.3971,0.7724,36.2347,24.6937,0.0119,2.9576,3.5829,0.3082,1.6571,17.1003,0.8265,0.7074
2013-09-30,0.3555,0.8045,38.6436,26.9354,0.0124,2.9886,3.7178,0.335,1.8483,16.5496,1.4322,1.2849
2013-06-30,0.3271,0.6786,44.8294,31.0235,0.0152,4.4483,5.4027,0.4791,2.7855,16.7674,1.5354,1.3986
2013-03-31,0.3741,0.8006,37.6673,26.3225,0.0129,3.0469,3.848,0.3394,1.8525,15.915,1.3415,1.2451
2012-12-31,0.3398,1.0365,31.6315,23.1808,0.014,2.9553,3.718,0.3241,1.8946,15.6028,-0.1916,-0.3319
2012-09-30,0.3712,1.0397,33.3333,23.4593,0.0128,2.7223,3.4201,0.3098,1.6624,15.3421,0.7243,0.598
2012-06-30,0.412,1.0807,37.6165,24.8336,0.0128,2.8676,3.6191,0.3275,1.6377,15.0439,0.1922,0.0641
2012-03-31,0.4148,0.9437,38.2614,26.5863,0.0135,3.2546,4.1386,0.3683,1.8488,14.7926,1.9793,1.8717
2011-12-31,0.4222,1.0012,29.6244,21.8994,0.0121,2.4508,3.1148,0.2693,1.3736,14.4063,-0.2922,-0.442
2011-09-30,0.4287,1.158,35.9079,25.1355,0.0128,3.0095,3.8353,0.3316,1.6668,14.1969,-0.245,-0.2973
2011-06-30,0.4462,1.0521,35.963,23.1699,0.0127,2.7616,3.6283,0.3041,1.4811,13.6995,0.9246,0.8784
2011-03-31,0.464,0.9993,29.112,6.7954,0.0117,2.2469,3.0025,0.2399,1.165,13.2705,2.1043,1.9914
2010-12-31,0.4043,0.8104,29.7432,19.0442,0.0126,3.1939,3.0893,0.3,1.4087,17.6824,1.2619,1.1522
2010-09-30,0.4405,0.9413,23.6349,13.6506,0.0114,2.3172,2.1986,0.2119,0.9571,17.4724,1.3234,1.2599
2010-06-30,0.4451,0.9331,20.5608,11.045,0.0105,1.9067,1.819,0.1714,0.7776,17.2054,0.3992,0.3327
2010-03-31,0.4495,0.938,-2.3555,-7.7088,0.0083,-0.1022,-0.0983,-0.0089,-0.0411,16.8693,1.1519,1.0975
2009-12-31,0.4377,0.8968,-28.5904,-21.2766,0.0066,-0.9911,-0.9539,-0.0864,-0.4083,16.9759,2.1031,2.0181
2009-09-30,0.4261,1.0424,-14.0625,-20.7031,0.0069,-0.9614,-0.9215,-0.0876,-0.4067,17.2108,2.2523,2.1848
2009-06-30,0.4244,1.2656,56.9743,36.0725,0.0205,8.7223,8.3562,0.7604,3.7056,17.2259,0.9946,0.9537
2009-03-31,0.5016,1.9515,-37.4286,-3.7143,0.0059,0.6369,0.5654,0.0419,0.2059,20.9763,-0.1241,-0.2448
