,cash-on-hand,receivables-total,inventory,pre-paid-expenses,total-current-assets,net-property-plant-equipment,long-term-investments,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2020-03-31,1492.00000,1613.00000,1615.00000,194.00000,4914.00000,1357.00000,,587.00000,309.00000,2263.00000,7177.00000,1500.00000,3303.00000,245.00000,3647.00000,5147.00000,55.00000,8500.00000,-217.00000,2030.00000,7177.00000
2019-12-31,360.00000,1425.00000,1655.00000,115.00000,3555.00000,1400.00000,,733.00000,306.00000,2450.00000,6005.00000,1678.00000,1914.00000,247.00000,2267.00000,3945.00000,55.00000,8405.00000,-154.00000,2060.00000,6005.00000
2019-09-30,286.00000,1495.00000,1520.00000,95.00000,3396.00000,1384.00000,,847.00000,282.00000,2526.00000,5922.00000,1572.00000,1918.00000,240.00000,2278.00000,3850.00000,55.00000,8380.00000,-174.00000,2072.00000,5922.00000
2019-06-30,315.00000,1503.00000,1535.00000,103.00000,3456.00000,1380.00000,,866.00000,277.00000,2536.00000,5992.00000,1452.00000,2080.00000,231.00000,2426.00000,3878.00000,55.00000,8226.00000,-156.00000,2114.00000,5992.00000
2019-03-31,392.00000,1485.00000,1523.00000,108.00000,3508.00000,1358.00000,,871.00000,263.00000,2506.00000,6014.00000,1462.00000,2077.00000,222.00000,2400.00000,3862.00000,55.00000,8045.00000,-168.00000,2152.00000,6014.00000
2018-12-31,538.00000,1385.00000,1541.00000,93.00000,3557.00000,1352.00000,,884.00000,68.00000,2316.00000,5873.00000,1501.00000,2090.00000,86.00000,2279.00000,3780.00000,55.00000,7869.00000,-171.00000,2093.00000,5873.00000
2018-09-30,516.85000,1481.30000,1473.11700,112.07700,3583.34400,1348.91400,,909.33900,69.86000,2348.83900,5932.18300,1467.33200,2148.39900,100.75400,2364.79700,3832.12900,54.83000,7751.67700,-164.86200,2100.05400,5932.18300
2018-06-30,312.46100,1462.60300,1464.18100,133.75700,3373.00200,1359.90800,,1068.76200,75.28100,2531.57000,5904.57200,1424.49500,2210.35800,102.24100,2429.80800,3854.30300,54.83000,7724.63500,-167.10900,2050.26900,5904.57200
2018-03-31,302.01500,1428.23300,1434.60900,142.30500,3307.16200,1370.07100,,1119.55200,72.72600,2595.64900,5902.81100,1504.33200,2244.40600,106.40000,2472.57300,3976.90500,54.83000,7564.31900,-122.35300,1925.90600,5902.81100
2017-12-31,327.00000,1325.00000,1429.00000,125.00000,3206.00000,1392.00000,,1113.00000,71.00000,2598.00000,5804.00000,1507.00000,2248.00000,110.00000,2469.00000,3976.00000,55.00000,7405.00000,-135.00000,1828.00000,5804.00000
2017-09-30,284.57500,1373.32300,1391.99300,125.16900,3175.06000,1395.90600,,1125.52200,72.51800,2650.00000,5825.06000,1392.52300,2270.00100,126.30200,2531.45200,3923.97500,54.83000,7327.14000,-134.02900,1901.08500,5825.06000
2017-06-30,275.06500,1369.62600,1397.80400,143.85200,3186.34700,1392.19600,,1129.05300,75.02100,2675.53400,5861.88100,1410.57800,2267.87200,199.96500,2603.10700,4013.68500,54.83000,7239.15900,-203.60400,1848.19600,5861.88100
2017-03-31,238.80100,1325.21800,1388.09100,144.07300,3096.18300,1410.31200,,1120.43000,75.96000,2686.36600,5782.54900,1688.43000,1847.71700,195.89500,2177.59600,3866.02600,54.83000,7216.01800,-249.93300,1916.52300,5782.54900
2016-12-31,274.14600,1223.09600,1406.47000,116.51700,3020.22900,1420.89100,,1113.27600,75.13600,2674.07800,5694.30700,1628.93700,1840.94600,192.55500,2159.60200,3788.53900,54.83000,7113.55900,-272.29400,1905.76800,5694.30700
2016-09-30,285.98100,1326.35900,1381.46800,135.38400,3129.19200,1436.93800,,1014.59800,267.26800,2756.31700,5885.50900,1536.31100,1874.13200,181.26900,2188.16200,3724.47300,54.83000,7125.72700,-208.12600,2161.03600,5885.50900
2016-06-30,315.99700,1310.38200,1418.67800,145.20500,3190.26200,1418.70500,,1027.63000,266.20000,2774.54200,5964.80400,1641.34400,1765.80900,179.12700,2080.88600,3722.23000,54.83000,7013.68800,-192.31000,2242.57400,5964.80400
2016-03-31,279.90600,1304.56000,1420.89700,133.59800,3138.96100,1442.19100,,1053.71700,263.71900,2825.87800,5964.83900,1880.44000,1387.12400,174.83700,1720.19900,3600.63900,54.83000,6916.04300,-176.01000,2364.20000,5964.83900
2015-12-31,290.13600,1209.64100,1414.17700,134.68800,3048.64200,1431.24100,,1230.34600,63.53000,2809.11300,5857.75500,1788.53400,1388.41400,173.74100,1716.50700,3505.04100,54.83000,6802.13000,-221.09100,2352.71400,5857.75500
2015-09-30,258.15100,1291.36500,1367.53300,124.13100,3104.68600,1372.99200,,678.31100,627.52300,2702.46700,5807.15300,1549.19700,1450.62400,233.56700,1811.90400,3361.10100,54.83000,6730.06800,-217.86100,2446.05200,5807.15300
2015-06-30,819.78600,1197.85600,1302.97700,142.83200,3523.74600,1324.55100,,486.61200,474.64000,2303.16300,5826.90900,1047.10200,1348.64200,236.26300,1680.36900,2727.47100,54.83000,6615.08100,-162.72100,3099.43800,5826.90900
2015-03-31,243.42700,1198.15300,1328.39500,114.77500,2946.64100,1306.96200,,481.53600,462.34000,2264.33100,5210.97200,1297.54500,371.07000,239.94700,703.15800,2000.70300,54.83000,6473.46400,-172.72500,3210.26900,5210.97200
2014-12-31,226.64400,1172.92400,1356.39600,150.19800,2967.54900,1324.34600,,770.83500,203.60100,2315.50000,5283.04900,1261.71600,403.33300,238.44400,737.23210,1998.94800,54.83000,6335.99000,-96.67300,3284.10100,5283.04900
2014-09-30,319.73400,1234.88400,1306.50400,110.09400,3043.66300,1259.26400,,540.40700,463.06500,2282.75300,5326.41600,1156.78300,385.19100,194.20000,693.22700,1850.01000,54.83000,6261.50200,-24.82200,3476.40600,5326.41600
2014-06-30,331.70700,1177.54300,1317.46700,137.36800,3030.55300,1249.08800,,554.71900,460.57000,2280.75900,5311.31200,1126.45300,432.48500,192.03100,736.83500,1863.28800,54.83000,6105.72900,38.68700,3448.02400,5311.31200
2014-03-31,375.56400,1159.55600,1266.46000,129.52500,2995.66400,1210.77800,,522.06300,474.18100,2238.56500,5234.22900,1166.13700,438.06800,186.62100,739.50100,1905.63800,54.83000,5974.51900,7.72100,3328.59100,5234.22900
2013-12-31,430.64400,1101.65600,1305.52000,130.64600,3044.28500,1208.56200,,525.46700,471.80500,2222.04300,5266.32800,1195.79000,445.51300,184.60400,743.70200,1939.49200,54.83000,5822.61200,28.91400,3326.83600,5266.32800
2013-09-30,539.99500,1082.10800,1256.85200,110.51100,3049.09700,1136.31600,,568.95400,439.12800,2202.45200,5251.54900,1074.49200,448.12700,239.08800,807.91800,1882.41000,54.83000,5731.00200,18.25400,3369.13900,5251.54900
2013-06-30,488.74100,1075.59200,1221.88800,119.67300,2962.18400,1118.75000,,513.54500,382.24200,2067.95100,5030.13500,986.88500,452.44900,230.28000,801.05510,1787.94000,54.83000,5585.75200,0.36500,3242.19500,5030.13500
2013-03-31,485.51600,1031.92000,1230.61400,122.03100,2923.42800,1133.40600,,521.57900,379.09500,2090.30000,5013.72800,989.42200,454.52700,232.59400,806.11600,1795.53800,54.83000,5433.86900,31.86000,3218.19000,5013.72800
2012-12-31,452.06300,940.02000,1301.93500,150.65500,2900.64000,1144.57300,,543.67000,374.17900,2113.95800,5014.59800,1080.00300,467.04800,230.90100,817.22900,1897.23200,54.83000,5278.57700,53.57800,3117.36600,5014.59800
2012-09-30,420.80300,1022.18500,1269.68300,112.92700,2874.95300,1093.19700,,526.63400,372.87600,2108.79100,4983.74400,1083.20100,479.69900,343.46900,932.18000,2015.38100,54.83000,5178.93000,-8.26800,2968.36300,4983.74400
2012-06-30,249.74600,1015.15900,1265.83000,119.60400,2698.73100,1077.51800,,523.39100,352.04900,2062.57700,4761.30800,962.91200,473.50200,327.71300,904.24400,1867.15600,54.83000,5080.29500,-34.81800,2894.15200,4761.30800
2012-03-31,338.75500,977.44200,1244.41900,102.17000,2706.19800,1071.78200,,514.42400,350.69800,2045.01200,4751.21000,1230.86600,191.55000,353.21100,646.79500,1877.66100,54.83000,4946.60900,-8.58400,2873.54900,4751.21000
2011-12-31,335.49100,888.69700,1268.64700,154.65500,2694.90000,1060.29500,,509.18300,350.85400,2021.16200,4716.06200,1387.92500,175.05500,328.58500,603.85800,1991.78300,54.83000,4806.11000,-28.73800,2724.27900,4716.06200
2011-09-30,360.66300,944.98400,1114.29100,108.12700,2577.69400,1007.62300,,546.70100,315.72500,1972.95100,4550.64500,1374.60800,163.41600,266.24400,544.53200,1919.14000,54.83000,4704.61900,-3.24000,2631.50500,4550.64500
2011-06-30,465.70500,870.43600,996.60000,125.15900,2506.25800,981.34200,,394.29100,229.08400,1694.17700,4200.43500,1078.77300,200.46900,262.78500,546.86100,1625.63400,54.83000,4569.43400,65.81400,2574.80100,4200.43500
2011-03-31,334.69600,809.85000,981.36700,88.84500,2261.70200,965.13000,,390.35800,224.59700,1671.72200,3933.42400,781.96700,413.33900,251.74700,752.22300,1534.19000,54.83000,4446.36000,57.14200,2399.23400,3933.42400
2010-12-31,313.45400,762.89500,991.57700,125.51800,2238.07100,963.67200,,387.23200,228.15800,1666.30600,3904.37700,869.30300,420.44600,244.45600,747.40400,1616.70700,54.83000,4326.76100,42.95100,2287.67000,3904.37700
2010-09-30,286.50800,784.92200,935.21900,81.04800,2147.55700,942.35400,3.33200,374.78500,231.57700,1641.68000,3789.23700,895.26000,427.49500,246.62900,745.44800,1640.70800,54.83000,4232.76100,32.53800,2148.52900,3789.23700
2010-06-30,388.05700,725.19600,867.30300,98.86400,2122.44800,934.65500,3.11000,379.14600,208.22600,1609.48000,3731.92800,798.51000,412.71100,236.22800,713.20200,1511.71200,54.83000,4121.23900,10.98300,2220.21600,3731.92800
2010-03-31,548.46900,688.62800,852.52100,95.71100,2227.82300,939.43800,3.53300,356.15900,212.16800,1582.95200,3810.77500,733.90800,425.00000,230.60300,718.16300,1452.07100,54.83000,4031.60600,31.52600,2358.70400,3810.77500
2009-12-31,459.87100,624.91000,889.67900,115.03200,2131.51500,953.27100,3.50800,351.18200,207.38400,1594.81700,3726.33200,776.79900,437.50000,222.61900,722.33400,1499.13300,54.83000,3966.50800,12.37400,2227.19900,3726.33200
2009-09-30,672.03500,638.53100,851.47800,75.06400,2284.79400,938.28500,3.34100,328.13100,103.28500,1460.25500,3745.04900,673.84400,454.89500,218.87400,707.98000,1381.82400,54.83000,3904.08600,6.58200,2363.22500,3745.04900
2009-06-30,416.29100,582.43100,899.84300,72.47900,2025.02500,928.79600,19.64500,218.84100,102.73500,1380.74000,3405.76500,581.61200,467.39500,210.20800,713.47500,1295.08700,54.83000,3794.39700,-20.56800,2110.67800,3405.76500
2009-03-31,257.57000,559.31500,956.56500,76.24100,1904.29100,927.67400,19.18100,209.18800,104.49700,1366.21400,3270.50500,570.78300,479.89500,198.97500,712.84090,1283.62000,54.83000,3736.49000,-54.59000,1986.88100,3270.50500
