,cash-on-hand,receivables-total,inventory,pre-paid-expenses,other-current-assets,total-current-assets,net-property-plant-equipment,goodwill-intangible-assets-total,other-long-term-assets,total-long-term-assets,total-assets,total-current-liabilities,long-term-debt,other-non-current-liabilities,total-long-term-liabilities,total-liabilities,common-stock-net,retained-earnings-accumulated-deficit,comprehensive-income,total-share-holder-equity,total-liabilities-share-holders-equity
2018-10-31,320.30900,336.02800,19.73400,16.55300,70.59800,763.22200,1188.08800,398.01700,31.99300,1618.56600,2381.78800,254.80800,398.64200,3.50900,455.22000,710.02800,0.02300,1253.27500,-115.64600,1671.76000,2381.78800
2018-07-31,274.52000,366.91300,16.73400,16.66500,34.28400,709.11600,1163.42500,402.12700,32.56000,1598.58200,2307.69800,277.25600,398.74700,3.58600,449.34300,726.59900,0.02300,1162.14600,-107.92800,1581.09900,2307.69800
2018-04-30,204.27500,357.48800,17.03400,16.61600,35.48900,630.90200,1087.91000,411.84100,33.30100,1534.29100,2165.19300,270.57800,398.91400,3.65900,433.80300,704.38100,0.02300,1053.51000,-90.41200,1460.81200,2165.19300
2018-01-31,195.30000,402.80800,13.02500,17.37400,37.96900,666.47600,1024.56400,414.43300,37.76700,1477.06500,2143.54100,375.04800,400.64600,3.73200,436.70200,811.75000,0.02300,926.16300,-78.91300,1331.79100,2143.54100
2017-10-31,224.24600,366.78000,10.13800,15.52800,37.67900,654.37100,959.71600,412.30900,36.27400,1408.29900,2062.67000,289.16900,550.70400,2.99500,584.59200,873.76100,0.02300,822.55500,-102.15600,1188.90900,2062.67000
2017-07-31,210.10000,318.26400,10.16300,17.61600,31.11800,587.26100,944.05600,416.18100,33.71600,1395.24000,1982.50100,302.15300,550.88300,3.10000,581.74800,883.90100,0.02300,745.37000,-100.67600,1098.60000,1982.50100
2017-04-30,189.62100,344.73400,9.23900,18.00200,31.82200,593.60900,913.30300,266.25800,35.53800,1218.07700,1811.68600,221.48800,550.75500,2.56900,583.86900,805.35700,0.02200,675.83000,-114.26800,1006.32900,1811.68600
2017-01-31,174.95200,423.96200,9.13600,16.75900,34.44300,659.25200,882.25600,265.80500,32.69200,1181.98900,1841.24100,345.94700,565.92600,2.74900,599.59110,945.53800,0.01100,585.28400,-119.54900,895.70300,1841.24100
2016-10-31,168.42100,405.28100,8.91800,16.09600,31.28400,630.71100,840.58700,265.33400,31.85200,1139.68500,1770.39600,357.67800,573.03000,2.03400,605.31100,962.98900,0.01100,519.24000,-127.96900,807.40700,1770.39600
2016-07-31,155.84900,285.02100,10.38800,18.00500,28.59900,499.30600,816.79100,271.95900,38.25800,1150.51400,1649.82000,278.78300,564.34100,2.78300,596.58100,875.36400,0.02200,491.19400,-109.19400,774.45600,1649.82000
2016-04-30,137.65300,266.06400,11.43900,18.91000,29.77100,464.50500,806.97300,280.75700,40.65500,1159.63000,1624.13500,203.58100,670.50700,2.84400,704.02700,907.60800,0.01100,406.95600,-83.79100,716.52700,1624.13500
2016-01-31,158.88100,288.96100,9.45800,19.17900,29.69400,506.85800,744.22400,278.53600,43.31400,1097.50600,1604.36400,265.11700,576.50100,2.78200,607.84700,872.96400,0.01100,440.45800,-103.07100,731.40000,1604.36400
2015-10-31,494.80900,232.35300,9.07500,20.73200,26.63200,785.65600,705.59000,286.84900,47.03300,1070.10800,1855.76400,223.92600,584.30200,3.40200,615.29300,839.21900,0.01200,677.85000,-74.74000,1016.54500,1855.76400
2015-07-31,456.01200,221.78800,8.61300,19.82400,24.94900,734.58200,700.40200,289.70700,45.12900,1064.07800,1798.66000,213.12600,590.84300,3.74800,621.07000,834.19600,0.01200,625.43700,-68.79300,964.46400,1798.66000
2015-04-30,678.74200,219.59000,8.10700,18.31200,24.65500,954.45900,683.95600,291.19900,44.24700,1048.51800,2002.97700,229.44800,599.95100,4.29400,637.56100,867.00900,0.01300,780.35500,-66.59400,1135.96800,2002.97700
2015-01-31,590.36600,243.28000,8.01500,17.90400,26.09100,888.42500,688.24400,291.91700,45.96100,1063.64600,1952.07100,234.72400,608.23600,4.05100,644.11000,878.83400,0.01300,722.79100,-66.52500,1073.23700,1952.07100
2014-10-31,198.48400,205.21400,7.59200,18.48700,23.95800,457.76600,691.98100,301.14800,50.21700,1078.82000,1536.58600,259.69100,203.86800,4.51500,239.46400,499.15500,0.01300,670.72500,-43.93600,1037.43100,1536.58600
2014-07-31,158.66800,199.27300,7.25900,20.85000,24.43800,412.29100,692.38300,309.02200,56.38700,1094.51300,1506.80400,244.28400,223.22700,4.65100,259.02100,503.30500,0.01300,619.00400,-20.06000,1003.49900,1506.80400
2014-04-30,132.83200,195.96800,9.82600,18.44300,23.73500,385.75400,685.56400,313.78600,57.80300,1090.91800,1476.67200,256.74200,242.10600,5.19100,280.16900,536.91100,0.01300,568.35200,-21.82900,939.76100,1476.67200
2014-01-31,46.19900,227.73200,9.85000,20.06900,25.25000,332.92900,707.37900,310.93600,56.59500,1105.56400,1438.49300,259.65100,261.18200,5.31000,298.11800,557.76900,0.01300,527.48200,-31.71800,880.72400,1438.49300
2013-10-31,77.05200,189.46100,9.20500,19.35000,23.23100,320.95500,692.39800,297.35400,57.65200,1076.43300,1397.38800,257.90700,280.12100,5.83900,316.83400,574.74100,0.01300,482.13700,-32.68000,822.64700,1397.38800
2013-07-31,63.63100,192.13000,10.73600,15.34400,22.39500,306.45200,677.51700,285.16900,35.22600,1028.02900,1334.48100,238.55900,296.41000,5.94900,333.52100,572.08000,0.01300,440.78000,-47.16100,762.40100,1334.48100
2013-04-30,139.33100,168.53900,10.52400,10.79400,19.81200,353.16200,676.69800,221.68000,23.27000,945.52000,1298.68200,218.37700,314.23000,6.85800,355.91100,574.28800,0.01300,399.87400,-37.07800,724.39400,1298.68200
2013-01-31,49.51000,211.26700,11.04300,11.63300,24.24500,311.90500,657.42400,225.11300,31.90800,942.04100,1253.94600,212.81100,333.06800,6.97700,373.63200,586.44300,0.01300,346.64900,-32.27000,667.50300,1253.94600
2012-10-31,131.43000,150.77400,7.58700,14.65500,18.85300,327.06900,625.04300,205.59900,31.32500,887.45700,1214.52600,217.21500,350.15900,7.65800,388.44000,605.65500,0.01200,307.54300,-30.70500,608.87100,1214.52600
2012-07-31,140.11200,140.21200,8.49400,9.15500,19.65400,321.22700,587.16300,204.42300,18.90700,832.77310,1154.00000,186.31900,368.95000,7.89700,406.56400,592.88300,0.01200,272.96100,-38.04300,561.11700,1154.00000
2012-04-30,207.13400,133.30000,7.45800,8.89800,26.19700,383.37500,574.73200,207.18300,19.14200,821.38800,1204.76300,198.77100,387.75200,4.89700,427.26000,626.03100,0.01300,279.15500,-27.01100,578.73200,1204.76300
2012-01-31,127.64000,154.88000,7.24700,7.20800,31.23700,328.21200,568.81600,205.13800,19.20800,811.44600,1139.65800,186.18200,406.53600,5.70900,446.10400,632.28600,0.00600,225.51300,-35.91200,507.37200,1139.65800
2011-10-31,212.67700,137.06900,6.43300,11.20600,16.88600,384.27100,594.85100,208.52800,25.83400,841.61300,1225.88400,208.63500,425.33700,2.77500,462.40400,671.03900,315.42800,266.75600,-27.33900,554.84500,1225.88400
2011-07-31,74.00900,128.00400,8.01600,14.81300,17.02600,241.86800,600.38800,211.36800,21.38700,842.56800,1084.43600,166.62600,325.38600,2.42200,362.63800,529.26400,0.01300,264.45700,-23.22500,555.17200,1084.43600
2011-04-30,192.14800,122.37800,6.41200,14.52100,16.33400,353.36600,598.96800,211.02500,18.51500,837.94600,1191.31200,171.40600,337.95200,1.00300,373.56400,544.97000,319.64200,346.86800,-20.16800,646.34200,1191.31200
2011-01-31,203.95400,141.55700,5.89000,19.73100,20.14800,392.35300,575.68600,188.71800,20.75000,796.05800,1188.41100,160.89300,350.47400,1.22200,386.18400,547.07700,316.48200,354.42600,-29.57400,641.33400,1188.41100
2010-10-31,260.47000,119.41200,4.35000,11.76900,20.71500,416.71600,574.88000,190.41400,18.76200,793.43100,1210.14700,116.23000,,1.16300,34.88800,151.11800,361.29800,726.21400,-28.48300,1059.02900,1210.14700
2010-07-31,268.18800,120.01900,4.97600,14.34200,29.89000,437.41500,573.51400,188.88600,18.78400,791.39700,1228.81200,107.22400,0.60100,0.63600,34.35400,141.57800,365.50700,754.46800,-32.74100,1087.23400,1228.81200
2010-04-30,264.25200,107.35100,4.46500,16.85200,26.76300,419.68300,563.36400,187.46600,17.80300,782.32300,1202.00600,120.67600,,1.32800,34.86800,155.54400,355.93700,726.34500,-35.82000,1046.46200,1202.00600
2010-01-31,189.29000,131.57500,4.24000,9.19000,30.81300,365.10800,558.30200,191.99100,20.12500,782.78100,1147.88900,111.64600,,1.45700,34.82000,146.46600,349.40600,681.95600,-29.93900,1001.42300,1147.88900
2009-10-31,218.27900,109.71500,4.41100,6.23700,27.83800,366.48000,546.08800,180.78700,20.22800,756.86000,1123.34000,126.37200,,1.60300,34.03200,160.40400,342.25700,646.22100,-25.54200,962.93600,1123.34000
2009-07-31,162.69100,114.67400,4.66700,5.21600,28.68500,315.93300,530.88600,181.53900,29.67400,742.09900,1058.03200,103.58400,,1.72600,32.98900,136.57300,334.44000,614.10100,-27.08200,921.45900,1058.03200
2009-04-30,118.96300,116.04000,3.78400,5.40900,30.30900,274.50500,524.18400,175.46600,22.70800,731.48100,1005.98600,107.67900,,1.75000,32.61600,140.29500,324.25400,582.81800,-41.38100,865.69100,1005.98600
2009-01-31,22.44900,158.34500,4.21200,5.57800,37.04400,227.62800,520.63600,173.76600,23.34800,728.03800,955.66600,108.46500,,2.18500,25.45000,133.91500,325.73800,540.74900,-44.73600,821.75100,955.66600
